,id,colorDescription,portrait_url,squarishURL,Stock,isNew,currentPrice_2020-07-26,fullPrice,subtitle,title,date,url,currentPrice_2020-07-09,currentPrice_2020-07-15,currentPrice_2020-07-22,currentPrice_2020-07-11,currentPrice_2020-08-02,currentPrice_2020-07-20,currentPrice_2020-07-13,currentPrice_2020-07-12,currentPrice_2020-07-24,currentPrice_2020-07-25,currentPrice_2020-07-18,currentPrice_2020-07-16,currentPrice_2020-07-17,currentPrice_2020-08-08,currentPrice_2020-07-30,currentPrice_2020-07-21,currentPrice_2020-07-23,currentPrice_2020-07-10,currentPrice_2020-07-29,currentPrice_2020-07-19,currentPrice_2020-08-04,currentPrice_2020-07-14,currentPrice_2020-07-31,currentPrice_2020-07-07,currentPrice_2020-08-01,currentPrice_2020-08-05,currentPrice_2020-07-08,currentPrice_2020-07-28,currentPrice_2020-08-07
0,33abff81-e6c9-3faf-b019-3ba26762a07a,Negro/Negro/Negro,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg",https://static.nike.com/a/images/t_default/wkuoh2ngrpbvj0s2aljg/calzado-air-max-tailwind-4-JK03lR.jpg,True,False,2478.0,3099,Calzado para hombre,Nike Air Max Tailwind IV,2020-07-26,{countryLang}/t/calzado-air-max-tailwind-4-JK03lR/AQ2567-005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1f3f42f3-56ee-397c-aab9-0471dee575b2,Azul royal intenso/Rojo órbita/Negro/Agua Fantasma,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/acmoik7t1kfbprm8hsqs/image.jpg",https://c.static-nike.com/a/images/t_default/zepdjjflfduhq1rlif8a/calzado-de-running-vaporfly-4-flyknit-Br70Kg.jpg,True,False,3918.0,4899,Calzado de running,Nike Vaporfly 4% Flyknit,2020-07-26,{countryLang}/t/calzado-de-running-vaporfly-4-flyknit-Br70Kg/AJ3857-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,ffbc79bf-65e0-3e9e-ac3a-4dca868a4b0b,Negro/Negro/Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/yjx8einwxvidrydbdp9f/image.jpg",https://static.nike.com/a/images/t_default/mnlxffobtceqehd1tuet/calzado-shox-r4-k0d87R.jpg,True,False,2238.0,2799,Calzado para hombre,Nike Shox R4,2020-07-26,{countryLang}/t/calzado-shox-r4-k0d87R/104265-044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5884dc6d-da9b-337f-87d9-d709aca54eb4,Coyote/Coyote,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/jylwyzahsorvmbs8k9t9/image.jpg",https://c.static-nike.com/a/images/t_default/xoezyw2c1bblicz7b9ny/botas-tácticas-sfb-field-2-20-900-nVZc9X.jpg,True,False,2878.0,3599,Botas tácticas,"Nike SFB Field 2 8"" Leather",2020-07-26,{countryLang}/t/botas-tácticas-sfb-field-2-20-900-nVZc9X/AQ1202-900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,fc0cbcbe-a065-3530-be08-b5b89c417205,Antracita/Negro/Blanco/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/qleq7khkrdfhxke0wgpy/image.jpg",https://static.nike.com/a/images/t_default/n3suzj1503xpq8uujgym/calzado-air-max-200-winter-lrTZNm.jpg,True,False,2238.0,2799,Calzado para hombre,Nike Air Max 200 Winter,2020-07-26,{countryLang}/t/calzado-air-max-200-winter-lrTZNm/BV5485-008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,c26b1b05-cb5c-3ea1-a90c-d1a01cc2d6b8,Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/bf5b6469-a3c8-48ff-94ab-4409a167408e/image.jpg",https://static.nike.com/a/images/t_default/7d45db00-3cd3-41b4-8f5d-1d180bebc28f/calzado-de-running-joyride-dual-run-sGxVFR.jpg,True,False,2078.0,2599,Calzado de running para hombre,Nike Joyride Dual Run,2020-07-26,{countryLang}/t/calzado-de-running-joyride-dual-run-sGxVFR/CD4365-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,c13da3b2-9d7f-36dc-8a37-3be9e4478b84,Blanco/Tinte Platino/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/0e9db708-5b11-484c-ae61-88d8b364e2ee/image.jpg",https://static.nike.com/a/images/t_default/b1aphe9w7uvr4u5nbo07/calzado-p-6000-1Tw8bs.jpg,True,False,1598.0,1998,Calzado,Nike P-6000,2020-07-26,{countryLang}/t/calzado-p-6000-1Tw8bs/BV1021-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,157b84f9-f257-3773-a17b-1a6e384b81cb,Negro/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f3c5676f-be12-4628-a8ee-80b66a8dcb50/image.jpg",https://static.nike.com/a/images/t_default/b8be1b42-8748-43d6-be8d-410b727abe74/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-fg-gjs82Q.jpg,True,False,4078.0,5098,Calzado de fútbol para terreno firme,Nike Mercurial Vapor 13 Elite FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-fg-gjs82Q/AQ4176-010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,914524fc-4bfa-35e8-92f8-03a73306bd89,Veneno limón/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-2b351d92-61c0-4c74-9d03-ce3af7d74099/image.jpg",https://static.nike.com/a/images/t_default/i1-973c72ca-6652-4cbc-8d61-05fb7fd6114b/calzado-de-fútbol-para-múltiples-superficies-mercurial-superfly-7-academy-mds-mg-QsNZhr.jpg,True,False,1598.0,1998,Calzado de fútbol para múltiples superficies,Nike Mercurial Superfly 7 Academy MDS MG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-múltiples-superficies-mercurial-superfly-7-academy-mds-mg-QsNZhr/BQ5427-703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,d4591994-87bc-3d7a-bb3c-c9e0c84dceea,Carmesí láser/Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d5ef3ce4-7f45-4afc-8e4e-219fd0ca2ef7/image.jpg",https://static.nike.com/a/images/t_default/034761d4-33e9-489e-b719-01a85999e4e5/calzado-de-fútbol-para-terreno-firme-tiempo-legend-8-pro-fg-ZSLK2Q.jpg,True,False,2238.0,2798,Calzado de fútbol para terreno firme,Nike Tiempo Legend 8 Pro FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-tiempo-legend-8-pro-fg-ZSLK2Q/AT6133-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,67489ab3-98ff-36b3-a308-f0feef06374c,Volt/Blanco/Gris hierro/Carmesí láser,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/1b5c1104-7328-46b7-bf05-033375442d49/calzado-ghoswift-GDP61D.jpg",https://static.nike.com/a/images/t_default/1b5c1104-7328-46b7-bf05-033375442d49/calzado-ghoswift-GDP61D.jpg,True,False,1398.0,1999,Calzado para hombre,Nike Ghoswift,2020-07-26,{countryLang}/t/calzado-ghoswift-GDP61D/CV3416-700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,4c8c293e-899e-3f18-9544-c722ba55a757,Negro/Negro/Hipercarmesí/Negro,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/qm9t3oxze6vjhw2vro0j/calzado-de-cross-training-y-levantamiento-de-pesas-metcon-4-0nTgVN3W.jpg",https://c.static-nike.com/a/images/t_default/qm9t3oxze6vjhw2vro0j/calzado-de-cross-training-y-levantamiento-de-pesas-metcon-4-0nTgVN3W.jpg,True,False,2038.0,2548,Calzado de cross training y levantamiento de pesas para hombre,Nike Metcon 4,2020-07-26,{countryLang}/t/calzado-de-cross-training-y-levantamiento-de-pesas-metcon-4-0nTgVN3W/AH7453-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,6ca1d94d-0d0f-36c8-af26-3d37e8df06cf,Blanco/Negro/Carmesí láser,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/2edb2d45-11ae-4792-8d89-01409d21c60d/calzado-de-fútbol-mercurialx-superfly-7-academy-para-terreno-artificial-BXdq0d.jpg",https://static.nike.com/a/images/t_default/2edb2d45-11ae-4792-8d89-01409d21c60d/calzado-de-fútbol-mercurialx-superfly-7-academy-para-terreno-artificial-BXdq0d.jpg,True,False,1598.0,1998,Calzado de fútbol para césped deportivo artificial (turf),Nike Mercurial Superfly 7 Academy TF,2020-07-26,{countryLang}/t/calzado-de-fútbol-mercurialx-superfly-7-academy-para-terreno-artificial-BXdq0d/AT7978-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,da8306d4-5ba2-31f8-b2b8-a9d957aecdcb,Gris partícula/Azul carrera/Negro/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/h9pfitzltvl3nzcihwah/image.jpg",https://static.nike.com/a/images/t_default/qwyzl8lf2vvmoinusfwz/calzado-signal-d-ms-x-zjSh6N.jpg,True,False,2078.0,2599,Calzado,Nike Signal D/MS/X,2020-07-26,{countryLang}/t/calzado-signal-d-ms-x-zjSh6N/AT5303-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,7c2b2639-e7df-3b67-96b8-ad3d824832fa,Hiperroyal/Azul royal intenso/Obsidiana/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/z1etkuggh4bwgw6bjgj2/image.jpg",https://static.nike.com/a/images/t_default/vk2ept8plgzq6ntyjrb9/calzado-de-fútbol-para-césped-deportivo-artificial-tiempo-legend-8-academy-tf-8wt4CZ.jpg,True,False,1318.0,1649,Calzado de fútbol para terreno artificial,Nike Tiempo Legend 8 Academy TF,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-deportivo-artificial-tiempo-legend-8-academy-tf-8wt4CZ/AT6100-414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,ef55d17f-f3f3-35de-a0fd-c7e6be208f7e,Gris lobo/Negro/Gris oscuro/Naranja total,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/tuwxoihfjulebgcqdkyc/image.jpg",https://static.nike.com/a/images/t_default/ow2wllhgde5brc5sjuck/calzado-air-max-270-react-winter-DhLNG5.jpg,True,False,2718.0,3399,Calzado para hombre,Nike Air Max 270 React Winter,2020-07-26,{countryLang}/t/calzado-air-max-270-react-winter-DhLNG5/CD2049-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,4e06ef75-3bb2-37ce-9d94-63de7b65b458,Negro/Avalancha rosa/Índigo Niebla,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/ir6irtmcfvdej4sxdcgx/calzado-de-carrera-de-distancia-con-clavos-zoom-matumbo-3-olTW4PBO.jpg",https://static.nike.com/a/images/t_default/ir6irtmcfvdej4sxdcgx/calzado-de-carrera-de-distancia-con-clavos-zoom-matumbo-3-olTW4PBO.jpg,True,False,1918.0,2398,Calzado de carrera de distancia con clavos unisex,Nike Zoom Matumbo 3,2020-07-26,{countryLang}/t/calzado-de-carrera-de-distancia-con-clavos-zoom-matumbo-3-olTW4PBO/835995-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,f255c3db-0627-374b-b987-1136443bc307,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/f09a3a10-20bb-4ede-acab-81bd70d9ab82/image.jpg",https://static.nike.com/a/images/t_default/a02754e0-adad-43f5-8656-bd9981efc505/calzado-de-fútbol-para-terreno-firme-phantom-venom-elite-fg-kkN635.jpg,True,False,3998.0,4998,Calzado de fútbol para terreno firme,Nike Phantom Venom Elite FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-venom-elite-fg-kkN635/AO7540-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,ca588ba3-027b-3a58-b071-cce8ad789446,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/2a98b4f9-f7c7-45f8-af59-72183ea0361b/image.jpg",https://static.nike.com/a/images/t_default/b53c3744-a2ee-44d3-9344-5c92f2bf8100/calzado-de-fútbol-para-terreno-firme-phantom-venom-pro-fg-8D5LC6.jpg,True,False,2398.0,2998,Calzado de fútbol para terreno firme,Nike Phantom Venom Pro FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-venom-pro-fg-8D5LC6/AO8738-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,a74e5392-e741-32ff-8957-b6df4da18caf,Negro/Volt/Gris humo oscuro/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5c397943-ce37-4fb6-ab30-22cdf1021723/image.jpg",https://static.nike.com/a/images/t_default/3c5939c0-940c-41a2-ac9c-92a24f4652ce/calzado-de-tenis-para-cancha-de-arcilla-court-air-zoom-vapor-cage-4-JlJpj1.jpg,True,False,2518.0,3148,Calzado de tenis para cancha de arcilla para hombre,NikeCourt Air Zoom Vapor Cage 4,2020-07-26,{countryLang}/t/calzado-de-tenis-para-cancha-de-arcilla-court-air-zoom-vapor-cage-4-JlJpj1/CD0425-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,7c7cbe76-a21c-39ab-9ff7-7e8fa230c25b,Blanco/Negro/Carmesí láser,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/d4e7700d-f628-4b17-921c-4d3ee6e34fe7/image.jpg",https://static.nike.com/a/images/t_default/b6c2af20-aaf5-4a33-b221-bd5182592c40/calzado-de-fútbol-para-césped-artificial-mercurial-superfly-7-academy-ag-7MGbZQ.jpg,True,False,1598.0,1998,Calzado de fútbol para césped artificial,Nike Mercurial Superfly 7 Academy AG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-artificial-mercurial-superfly-7-academy-ag-7MGbZQ/BQ5424-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,b933418d-c7af-3f23-8706-9607eee2e030,Negro/Blanco/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/b998ff96-29ab-4270-99c3-d856a9140b7e/image.jpg",https://static.nike.com/a/images/t_default/wzpcmb2y4m1v4bd6qmpd/calzado-de-fútbol-para-terreno-firme-tiempo-legend-8-elite-fg-Xdnbmx.jpg,True,False,3838.0,4798,Calzado de fútbol para terreno firme,Nike Tiempo Legend 8 Elite FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-tiempo-legend-8-elite-fg-Xdnbmx/AT5293-007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,75ed6eeb-212d-3aad-9be4-03b872ef2a8a,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-838f1251-2bcd-45c0-8497-fa0b41aae17f/image.jpg",https://static.nike.com/a/images/t_default/i1-d108818b-d47c-4409-a585-84e79d225841/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-neymar-jr-fg-29TKcB.jpg,True,False,4398.0,5499,Calzado de fútbol para terreno firme,Nike Mercurial Vapor 13 Elite Neymar Jr. FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-mercurial-vapor-13-elite-neymar-jr-fg-29TKcB/AT7898-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,ffdb6229-b7dd-3c45-94b0-fe766bd6d509,Negro/Carmesí brillante/Blanco,"https://c.static-nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ly2gqox9lobq82ravezn/image.jpg",https://c.static-nike.com/a/images/t_default/ijti5efshvegiswkkrrz/calzado-de-tenis-de-cancha-dura-court-air-zoom-vapor-10-1qTbMO00.jpg,True,False,2358.0,2948,Calzado de tenis de cancha dura para hombre,NikeCourt Air Zoom Vapor X,2020-07-26,{countryLang}/t/calzado-de-tenis-de-cancha-dura-court-air-zoom-vapor-10-1qTbMO00/AA8030-016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,d54796e3-5880-3eee-aa12-9195e220e722,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-3a8272a1-5457-4567-b29b-c2ccf3cc92be/image.jpg",https://static.nike.com/a/images/t_default/i1-5eb91e8b-f53a-4cc9-8810-e5f316000388/calzado-de-fútbol-para-múltiples-superficies-mercurial-vapor-13-academy-neymar-jr-mg-R3w48s.jpg,True,False,1618.0,1799,Calzado de fútbol para múltiples superficies,Nike Mercurial Vapor 13 Academy Neymar Jr. MG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-múltiples-superficies-mercurial-vapor-13-academy-neymar-jr-mg-R3w48s/AT7960-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,3f9297d8-18bd-308c-9b7a-6128104c388c,Marrón verdoso claro/Cactus brillante/Oro elemental,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/vbvpwopn5iwqznh6bhge/calzado-de-running-zoom-fly-sp-fast-1MB1MR.jpg",https://c.static-nike.com/a/images/t_default/vbvpwopn5iwqznh6bhge/calzado-de-running-zoom-fly-sp-fast-1MB1MR.jpg,True,False,2638.0,3298,Calzado de running,Nike Zoom Fly SP Fast,2020-07-26,{countryLang}/t/calzado-de-running-zoom-fly-sp-fast-1MB1MR/AT5242-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,9db9b2ff-43af-323c-b469-4974ffaf8293,Negro/Gris trueno/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/uetczepplfnfyolgvruy/image.jpg",https://static.nike.com/a/images/t_default/zjbreihomganeszobq6w/calzado-de-running-pegasus-36-flyease-extraancho-1Fb6sV.jpg,True,False,1878.0,2348,Calzado de running para hombre,Nike Pegasus 36 FlyEase (extraancho),2020-07-26,{countryLang}/t/calzado-de-running-pegasus-36-flyease-extraancho-1Fb6sV/BV0612-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3cb9fcdd-5cec-3d81-91a8-666929fa020d,Negro/Verde Strike/Carmesí láser/Platino metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/dbcc6816-0546-460f-8775-9b049c722cd7/image.jpg",https://static.nike.com/a/images/t_default/9c6b74e6-fe67-438c-b5a9-dc213eeed1da/calzado-de-fútbol-para-terreno-firme-phantom-vision-2-elite-dynamic-fit-fg-zWgRt7.jpg,True,False,4398.0,5498,Calzado de fútbol para terreno firme,Nike Phantom Vision 2 Elite Dynamic Fit FG,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-firme-phantom-vision-2-elite-dynamic-fit-fg-zWgRt7/CD4161-036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,27aeb17c-7311-3a16-8c9b-6d05de48e409,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-99f78a19-aa5e-4539-a7ab-211abff47eec/image.jpg",https://static.nike.com/a/images/t_default/i1-e93b34b0-f38b-4ccb-8891-73aee4e41545/calzado-de-fútbol-para-pasto-artificial-phantom-venom-elite-ag-pro-JX87Tq.jpg,True,False,4158.0,5198,Calzado de fútbol para pasto artificial,Nike Phantom Venom Elite AG-Pro,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-pasto-artificial-phantom-venom-elite-ag-pro-JX87Tq/AO0576-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,692ada92-bf4b-391d-af2b-4486b60a1ff9,Negro/Verde eléctrico/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/4fa5642c-9005-4b22-b16a-471c822cd7e9/image.jpg",https://static.nike.com/a/images/t_default/4d988d16-fc7a-456c-943b-28c5d33fe8a7/calzado-air-max-270-special-edition-WQh9VH.jpg,True,False,2718.0,3399,Calzado,Nike Air Max 270 Special Edition,2020-07-26,{countryLang}/t/calzado-air-max-270-special-edition-WQh9VH/CQ6549-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,4bcd390d-7d17-3309-8e82-076c91ae1798,Negro/Gris azulado/Gris azulado metálico,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/051ac2c1-3561-47be-8c00-f0382d3a10b1/image.jpg",https://static.nike.com/a/images/t_default/a6a82610-79ea-471f-abf9-515db2927dc0/calzado-de-fútbol-para-pasto-artificial-mercurial-vapor-13-ag-pro-vpJ2Ht.jpg,True,False,1918.0,2398,Calzado de fútbol para césped artificial,Nike Mercurial Vapor 13 Pro AG-PRO,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-pasto-artificial-mercurial-vapor-13-ag-pro-vpJ2Ht/AT7900-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,ff01e905-1ecb-3a1c-a434-8e68dc715d5e,Negro/Rojo gimnasio/Blanco/Negro,"https://c.static-nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/bkqcict7ukmwdflzx4ez/calzado-jordan-flight-legend-JkTGBwdG.jpg",https://c.static-nike.com/a/images/t_default/bkqcict7ukmwdflzx4ez/calzado-jordan-flight-legend-JkTGBwdG.jpg,True,False,1838.0,2299,Calzado para hombre,Jordan Flight Legend,2020-07-26,{countryLang}/t/calzado-jordan-flight-legend-JkTGBwdG/AA2526-006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,453c0189-bbcf-3f09-8204-3c614c00c22d,Polvo Ciruela /Estrella de mar/Arcilla empolvado/Phantom,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/trlp3yv9uepp4jygcfi6/image.jpg",https://static.nike.com/a/images/t_default/vrccyyzpr657rtkjswpt/calzado-vapor-street-peg-FmVlFT.jpg,True,False,2118.0,2649,Calzado para hombre,Nike Vapor Street PEG,2020-07-26,{countryLang}/t/calzado-vapor-street-peg-FmVlFT/BV7724-500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,a3e14cb0-e18e-3aa1-b87a-204eaf74af31,Negro/Antracita/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/ozzh0gmtbxhyqgpckoep/image.jpg",https://static.nike.com/a/images/t_default/slxeqelhrgw9ekk1po00/calzado-xarr-wrvwJd.jpg,True,False,2478.0,3099,Calzado para hombre,Nike Xarr,2020-07-26,{countryLang}/t/calzado-xarr-wrvwJd/BQ5240-001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,8729f602-8703-3edc-99f6-f7c9f44b2249,Phantom/Gris vasto/Azul héroe/Blanco,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/mv3rgrbei4m60p0fa4gh/image.jpg",https://static.nike.com/a/images/t_default/zenuuwuuty4dwytpvtk9/calzado-n110-d-ms-x-Kz4Mgl.jpg,True,False,2478.0,3099,Calzado para hombre,Nike N110 D/MS/X,2020-07-26,{countryLang}/t/calzado-n110-d-ms-x-Kz4Mgl/AT5405-002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,77b12d34-54a3-3a97-a49c-a9652efff5f9,Carmesí láser/Negro/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/5942503d-42cf-4a94-a094-2ba62ed38fe8/image.jpg",https://static.nike.com/a/images/t_default/3ada7e44-039f-4776-8b09-425601efba83/calzado-de-fútbol-para-pasto-artificial-phantom-venom-pro-ag-pro-ZMMpXw.jpg,True,False,2398.0,2998,Calzado de fútbol para pasto artificial,Nike Phantom Venom Pro AG-Pro,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-pasto-artificial-phantom-venom-pro-ag-pro-ZMMpXw/AO0574-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,f3c54275-c3ac-32ab-95df-fcc88a400a97,Azul héroe/Obsidiana/Blanco,"https://static.nike.com/a/images/ar_4:5,c_pad,w_400,f_auto/t_product_v1/rq61twvjpnzgrqbzfbs9/calzado-de-fútbol-para-terreno-blando-mercurial-vapor-13-elite-sg-pro-anti-clog-traction-l9qNNZ.jpg",https://static.nike.com/a/images/t_default/rq61twvjpnzgrqbzfbs9/calzado-de-fútbol-para-terreno-blando-mercurial-vapor-13-elite-sg-pro-anti-clog-traction-l9qNNZ.jpg,True,False,3998.0,4998,Calzado de fútbol para terreno blando,Nike Mercurial Vapor 13 Elite SG-PRO Anti-Clog Traction,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-mercurial-vapor-13-elite-sg-pro-anti-clog-traction-l9qNNZ/AT7899-414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,96c48be8-de57-3ba5-be99-fc8fa349ee4c,Azul vacío/Blanco/Negro/Voltio ligero,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/c2c2dkxlaxqqqbyhysgg/image.jpg",https://static.nike.com/a/images/t_default/swqpigsvw0nnnwv145pn/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-elite-mds-ag-pro-MngQ3B.jpg,True,False,3998.0,4998,Calzado de fútbol para césped artificial,Nike Mercurial Vapor 13 Elite MDS AG-PRO,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-césped-artificial-mercurial-vapor-13-elite-mds-ag-pro-MngQ3B/CJ1294-401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,c976a761-5021-3e80-9f08-a79a04a7be25,Carmesí láser/Negro/Plata metalizado,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-3645871b-715a-4ede-9848-e08c37fabb03/image.jpg",https://static.nike.com/a/images/t_default/i1-f309b0d1-2acd-4d26-8db4-3ec305107e32/calzado-de-fútbol-para-terreno-blando-phantom-venom-elite-sg-pro-anti-clog-traction-5TC1pM.jpg,True,False,4158.0,5198,Calzado de fútbol para terreno blando,Nike Phantom Venom Elite SG-Pro Anti-Clog Traction,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-terreno-blando-phantom-venom-elite-sg-pro-anti-clog-traction-5TC1pM/AO0575-606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,db0c938a-422e-35d8-8e71-06525f3cc7ae,Blanco/Azul carrera/Volt/Negro,"https://static.nike.com/a/images/c_limit,w_400,f_auto/t_product_v1/i1-5816488e-8ca0-4ffc-9dcb-837e459f47d5/image.jpg",https://static.nike.com/a/images/t_default/i1-0ad40c93-652e-4f21-b3eb-6cbab276bf9b/calzado-de-fútbol-para-cancha-cubierta-mercurial-vapor-13-academy-neymar-jr-ic-5MSrpx.jpg,True,False,1618.0,1799,Calzado de fútbol para cancha cubierta,Nike Mercurial Vapor 13 Academy Neymar Jr. IC,2020-07-26,{countryLang}/t/calzado-de-fútbol-para-cancha-cubierta-mercurial-vapor-13-academy-neymar-jr-ic-5MSrpx/AT7994-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
